ss_number,first_name,last_name,email,birthday,gender,city,sys,dia,overweight
6866350271,Lela,Stapylton,lstapyltonlt@lulu.com,10/4/1968,Female,Sevilla,96.1199,87,true
9719073500,Markos,Louiset,mlouisetlu@tripadvisor.com,7/5/1945,Male,Barcelona,157.1911,72,false
6804784278,Kissee,McIlwraith,kmcilwraithlv@bravesites.com,8/21/1962,Female,Madrid,150.8461,98,false
0812201035,Salem,Burbank,sburbanklw@drupal.org,2/7/1980,Male,Madrid,187.5527,78,
1135845263,Dode,Pearcehouse,dpearcehouselx@amazon.de,7/22/1973,Female,Sevilla,152.6199,78,true
3915559792,Maris,Hofer,mhoferly@discovery.com,7/20/1946,Female,Barcelona,134.9853,84,false
1784184128,Misti,Stannett,mstannettlz@tinypic.com,1/22/1967,Female,Madrid,141.9797,80,
2959176537,Terra,Stamp,tstampm0@youtu.be,11/4/1956,Female,Barcelona,87.4171,84,true
0887923917,Dyanne,Mickleborough,dmickleboroughm1@mozilla.com,3/15/1962,Female,Madrid,85.4872,115,true
,Darrick,Rispen,drispenm2@tripod.com,5/19/1974,Male,Sevilla,171.2492,99,false
7438802833,Meryl,Le land,mlelandm3@bigcartel.com,6/24/1979,Male,Barcelona,96.8281,117,true
0410467480,Stu,Ceresa,sceresam4@spotify.com,3/8/1949,Male,Valencia,156.6185,64,true
4457189499,Grannie,Kyrkeman,gkyrkemanm5@taobao.com,1/14/1976,Male,Madrid,182.9602,116,false
9473209738,Alwin,Jarmain,ajarmainm6@pagesperso-orange.fr,6/11/1971,Male,Bilbao,102.3991,101,true
6787366671,Averill,Nappin,anappinm7@symantec.com,12/9/1962,Male,Sevilla,78.0371,67,true
0575781882,Nevins,Featenby,nfeatenbym8@t-online.de,11/23/1958,Male,Barcelona,132.7479,104,false
0116046619,Thomasa,Rambadt,trambadtm9@hostgator.com,11/4/1956,Female,Valencia,85.0147,60,false
8387550361,Dorolice,Melsom,dmelsomma@va.gov,3/23/1966,Female,Madrid,83.8813,85,false
2683480741,Judith,Armytage,jarmytagemb@psu.edu,11/15/1954,Female,Madrid,125.5477,92,false
0467449112,Fax,Sonley,fsonleymc@nbcnews.com,5/21/1978,Male,Valencia,182.9931,83,
8844087839,Bradley,Hurdidge,bhurdidgemd@hp.com,6/8/1978,Male,Sevilla,131.7556,61,false
5555200781,Erick,Hek,ehekme@xrea.com,12/5/1961,Male,Barcelona,93.2183,117,true
4213078809,Kerianne,Cavnor,kcavnormf@squidoo.com,2/15/1971,Female,Sevilla,74.4973,99,false
0967184274,Fax,Klaff,fklaffmg@apple.com,6/18/1962,Male,Bilbao,122.1269,106,false
9046814327,Randie,Mitchelson,rmitchelsonmh@fema.gov,2/25/1971,Female,Valencia,184.2017,63,false
2898162795,Kristofer,Ivasechko,kivasechkomi@ow.ly,3/11/1972,Male,Valencia,174.3996,67,false
8060681524,Magdaia,McDuffie,mmcduffiemj@mtv.com,12/3/1950,Female,Bilbao,163.288,62,true
0020369123,Ranna,Deare,rdearemk@state.tx.us,9/14/1945,Female,Sevilla,84.3825,116,true
8480943947,Chloris,Wittleton,cwittletonml@w3.org,3/12/1972,Female,Barcelona,170.175,73,true
3038139998,Cynthea,Weymouth,cweymouthmm@flickr.com,9/24/1968,Female,Bilbao,188.2713,99,false
0955167736,Brittani,Carrigan,bcarriganmn@bandcamp.com,10/19/1941,Female,Barcelona,150.4193,80,true
7828260687,Dane,Clipson,dclipsonmo@reuters.com,9/4/1961,Male,Valencia,169.6943,96,true
7627548543,Tammy,Wiley,twileymp@angelfire.com,9/24/1972,Female,Madrid,84.8729,73,true
4354953021,Moise,MacKill,mmackillmq@weibo.com,8/8/1950,Male,Sevilla,122.7262,92,true
4560994382,Olga,Aspinell,oaspinellmr@exblog.jp,7/29/1956,Female,Bilbao,159.9979,72,false
9864803573,Jocko,Drinan,jdrinanms@live.com,4/2/1978,Male,Bilbao,180.2487,60,true
3994230721,Gale,Huburn,ghuburnmt@amazon.co.jp,11/22/1952,Male,Bilbao,92.9207,105,false
8435806693,Elwyn,MacMorland,emacmorlandmu@techcrunch.com,2/20/1968,Male,Valencia,71.9725,67,true
0822046385,Wilow,Kield,wkieldmv@tmall.com,9/26/1961,Female,Sevilla,151.0518,91,true
6243046354,Daphene,Grinsdale,dgrinsdalemw@google.com.hk,8/2/1976,Female,Bilbao,89.6693,119,true
6493098149,Conrado,Dearl,cdearlmx@amazonaws.com,1/20/1950,Male,Madrid,160.0851,105,true
7581568032,Harri,Edward,hedwardmy@diigo.com,12/27/1964,Female,Barcelona,155.7535,100,true
7420005532,Bard,Romera,bromeramz@feedburner.com,6/12/1953,Male,Valencia,138.1016,78,false
6098197784,Paxon,Gripton,pgriptonn0@yelp.com,1/20/1945,Male,Madrid,155.0434,120,false
6480160649,Janeta,Kerbler,jkerblern1@hatena.ne.jp,3/9/1979,Female,Barcelona,95.1529,118,true
3233525346,Vannie,Tumini,vtuminin2@hexun.com,9/4/1948,,,165.1174,66,
0642071373,Elisha,McMurthy,emcmurthyn3@google.com.au,7/26/1963,Male,Bilbao,101.3507,79,false
5703123607,Niccolo,Jancic,njancicn4@cisco.com,1/30/1945,Male,Valencia,127.5167,118,true
6327369863,Malory,Fraschetti,mfraschettin5@gov.uk,10/14/1964,Female,Barcelona,138.4121,81,false
2579702016,Winni,Monini,wmoninin6@newsvine.com,9/24/1952,Female,Madrid,122.7299,67,false
3868149414,Taddeo,Petracci,tpetraccin7@admin.ch,3/6/1972,Male,Bilbao,100.3012,71,true
1102012572,Whitaker,Rilton,wriltonn8@tmall.com,12/31/1960,Male,Valencia,173.8867,98,true
7513074089,Hercules,Rosier,hrosiern9@ning.com,3/26/1978,Male,Bilbao,122.4525,116,true
6935089166,Eben,Jorioz,ejoriozna@mlb.com,5/29/1953,Male,Valencia,138.4784,67,true
1142856259,Belicia,Victor,bvictornb@ucla.edu,11/6/1949,Female,Bilbao,72.5307,87,false
6421250556,Gretta,Gurnee,ggurneenc@hubpages.com,1/30/1955,Female,Valencia,131.4933,65,false
7681083650,Harwilll,Jakel,hjakelnd@time.com,2/27/1976,Male,Sevilla,82.0809,97,false
2183726903,Padriac,Brockie,pbrockiene@wunderground.com,2/12/1980,Male,Sevilla,165.8189,116,true
3124145127,Pall,Pairpoint,ppairpointnf@epa.gov,3/11/1966,Male,Barcelona,114.7552,62,false
5477933518,Griffie,Littley,glittleyng@vinaora.com,5/22/1954,Male,Bilbao,162.9421,65,true
0387399704,Antoinette,Kasbye,akasbyenh@freewebs.com,5/26/1941,Female,Barcelona,109.9562,85,false
6785265479,Stacia,Romushkin,sromushkinni@state.gov,10/10/1979,Female,Madrid,156.0177,70,true
4662106656,Elnar,Gentil,egentilnj@geocities.com,5/8/1963,Male,Sevilla,92.1631,82,true
5450775474,Kilian,Von Der Empten,kvonderemptennk@quantcast.com,6/16/1946,Male,Sevilla,124.2038,67,
3993264401,Fedora,Burdytt,fburdyttnl@indiatimes.com,3/2/1973,Female,Bilbao,93.0255,88,false
5408494128,Kara,Tarbet,ktarbetnm@vistaprint.com,,Female,Bilbao,82.8455,80,false
7436571575,Brent,Sissland,bsisslandnn@behance.net,1/3/1962,Male,Sevilla,133.2883,99,false
9955690836,Ardys,Mechell,amechellno@example.com,9/24/1952,Female,Sevilla,138.3859,102,true
4740775093,Robin,Kesby,rkesbynp@yellowbook.com,9/14/1964,Male,Barcelona,79.8286,70,false
3944276507,Eulalie,Jandel,ejandelnq@example.com,3/20/1963,Female,Barcelona,75.9853,120,true
3970866219,Kalil,Hilley,khilleynr@army.mil,,Male,Barcelona,142.1873,114,true
0066801826,Shep,Biggen,sbiggenns@ocn.ne.jp,1/14/1958,Male,Valencia,169.984,106,false
1266077855,Brynna,Weale,bwealent@simplemachines.org,3/3/1959,Female,Bilbao,125.6044,87,false
9319402337,Emmi,Truluck,etrulucknu@ycombinator.com,12/3/1965,Female,Sevilla,179.8983,66,false
4143928884,Cyrill,Howsley,chowsleynv@google.fr,7/27/1970,Male,Valencia,89.2671,65,false
1028076401,Georgena,Charnick,gcharnicknw@tuttocitta.it,2/10/1972,Female,Bilbao,91.0115,62,true
7330388343,Mahmoud,Penburton,mpenburtonnx@slideshare.net,12/23/1969,Male,Madrid,174.0327,87,false
2095888227,Davin,Pinxton,dpinxtonny@reuters.com,8/23/1947,Male,Valencia,187.9677,100,
4397525331,Rawley,Bergen,rbergennz@instagram.com,11/30/1943,Male,Sevilla,141.0102,96,true
0906582814,Wendel,Chessum,wchessumo0@forbes.com,,Male,Madrid,175.5399,86,true
1762322382,Beck,Paxforde,bpaxfordeo1@domainmarket.com,6/19/1952,Male,Sevilla,155.7457,93,true
9062813232,Garret,Daleman,gdalemano2@si.edu,10/7/1941,Male,Madrid,122.6768,88,false
0318770199,Beverley,Timothy,btimothyo3@omniture.com,6/15/1965,Female,Valencia,73.709,109,true
1976005140,Christoforo,Clemow,cclemowo4@delicious.com,5/26/1950,Male,Barcelona,129.2149,94,false
2616311437,Jasen,Antao,jantaoo5@umich.edu,3/24/1963,Male,Barcelona,90.4423,85,true
,Blinni,Darte,bdarteo6@shareasale.com,7/5/1971,Female,Sevilla,134.0938,67,false
6561583019,Goran,McCandie,gmccandieo7@ifeng.com,3/2/1976,Male,Valencia,176.4936,67,true
3104364656,Welby,Chessil,wchessilo8@w3.org,9/8/1948,Male,Sevilla,105.0292,82,false
4319431731,Aguie,Hurworth,ahurwortho9@purevolume.com,10/23/1961,Male,Barcelona,118.7823,95,false
7662707962,Gipsy,Matoshin,gmatoshinoa@quantcast.com,7/6/1943,Female,Bilbao,173.2383,97,false
2515917704,Samson,Haly,shalyob@nature.com,12/11/1945,Male,Madrid,112.5085,100,false
4934126473,Christoforo,Swayton,cswaytonoc@comcast.net,4/13/1964,Male,Sevilla,127.6869,90,true
0580268020,Kristopher,O'Hickey,kohickeyod@cmu.edu,6/2/1950,Male,Barcelona,121.1525,84,true
2281732177,Carlynn,Lowdwell,clowdwelloe@com.com,10/30/1968,Female,Madrid,129.6326,109,false
6301659287,Rock,Swanton,rswantonof@arizona.edu,7/23/1975,Male,Bilbao,111.1597,73,false
1609340027,Wells,Nucciotti,wnucciottiog@typepad.com,9/9/1957,Male,Sevilla,179.6076,114,false
4085594613,Hurlee,Mayall,hmayalloh@fema.gov,12/31/1953,Male,Bilbao,113.6194,111,true
4679248866,Malanie,Tudhope,mtudhopeoi@lycos.com,10/20/1941,Female,Madrid,123.2531,75,false
7501194769,Rafaellle,Faunch,rfaunchoj@bbb.org,,Male,Sevilla,150.5571,76,false
1952713285,Winfield,Craythorn,wcraythornok@pinterest.com,10/17/1966,Male,Barcelona,163.4973,118,false
3887420306,Katharyn,Lantry,klantryol@ocn.ne.jp,6/28/1978,Female,Madrid,150.9945,75,false
3794924223,Olia,Fessler,ofesslerom@1688.com,4/13/1951,Female,Madrid,121.4535,108,true
0811020746,Phedra,Garioch,pgariochon@army.mil,12/30/1957,Female,Barcelona,103.5303,86,true
6317073732,Jordan,Trevorrow,jtrevorrowoo@netscape.com,5/1/1954,Male,Madrid,150.5497,107,
2228625558,Ray,King,rkingop@webeden.co.uk,8/2/1972,Male,Madrid,160.6053,83,false
9133826196,Kristos,Ingamells,kingamellsoq@chron.com,12/27/1957,Male,Madrid,94.9577,92,true
1112441794,Patricia,Futcher,pfutcheror@lycos.com,10/21/1980,Female,Bilbao,84.5824,120,false
0723537968,Harbert,Carr,hcarros@mapquest.com,10/30/1972,Male,Bilbao,126.9614,106,true
3532412845,Brendan,Bricksey,bbrickseyot@ning.com,5/21/1976,Male,Barcelona,140.6804,100,false
3318428698,Josefa,Bridgens,jbridgensou@disqus.com,6/1/1976,Female,Valencia,97.3972,105,true
4799708392,Ignacio,Line,ilineov@lycos.com,5/18/1944,Male,Sevilla,150.3445,115,false
5022904721,Donnajean,Rycraft,drycraftow@about.com,6/6/1948,Female,Sevilla,189.303,67,false
2096029120,Jackquelin,Yegorchenkov,jyegorchenkovox@timesonline.co.uk,8/1/1948,Female,Valencia,81.5241,63,false
3696362638,Gib,Gaskill,ggaskilloy@deviantart.com,9/28/1972,Male,Sevilla,106.2654,93,true
8760918896,Barbee,Forsyth,bforsythoz@pagesperso-orange.fr,3/31/1963,Female,Bilbao,96.0896,101,true
3328142266,Angeline,Cocci,acoccip0@gnu.org,3/1/1952,Female,Barcelona,112.2592,112,true
7484028266,Brenden,Gostyke,bgostykep1@jugem.jp,6/5/1976,Male,Sevilla,88.229,115,false
7865514301,Hulda,Tweddle,htweddlep2@stumbleupon.com,1/23/1979,Female,Valencia,84.4712,98,true
8014243897,Lou,Nolte,lnoltep3@baidu.com,2/4/1954,Male,Valencia,178.3739,111,true
6976329676,Dottie,Lowndesbrough,dlowndesbroughp4@yolasite.com,8/29/1958,Female,Sevilla,93.8819,97,true
1423562593,Lidia,Stenyng,lstenyngp5@youtube.com,2/10/1961,Female,Barcelona,189.8283,63,true
7601260607,Madalyn,Offer,mofferp6@usnews.com,2/4/1950,Female,Madrid,130.9263,80,false
1537189417,Tamas,Latek,tlatekp7@webnode.com,11/1/1944,Male,Valencia,172.3907,88,false
7768513371,Granthem,Gabb,ggabbp8@cbslocal.com,7/4/1955,Male,Valencia,140.1104,110,false
2115497538,Deana,Crockett,dcrockettp9@cmu.edu,10/31/1967,Female,Barcelona,76.2547,113,false
4557701620,Edeline,Corke,ecorkepa@zdnet.com,10/22/1951,Female,Bilbao,126.1761,76,false
3293962505,Florance,Hake,fhakepb@opera.com,11/3/1941,Female,Sevilla,144.4589,97,false
7925284900,Pepi,Bartolacci,pbartolaccipc@list-manage.com,1/12/1947,Female,Bilbao,87.8832,117,true
0420065814,Hughie,Colam,hcolampd@mayoclinic.com,11/16/1969,Male,Valencia,162.8098,62,true
1877015865,Meyer,Glanville,mglanvillepe@slashdot.org,5/6/1962,Male,Madrid,134.3783,102,false
8640828520,Hube,Gasken,hgaskenpf@walmart.com,11/22/1961,Male,Valencia,136.4166,106,false
7891075034,Donny,Mephan,dmephanpg@wikimedia.org,,Male,Bilbao,121.129,98,true
2097346391,Orrin,Sheal,oshealph@4shared.com,12/22/1971,,,104.5718,67,false
2651582859,Jerry,Underhill,junderhillpi@weibo.com,10/20/1959,Male,Barcelona,189.9009,102,false
2944054724,Guss,Dunderdale,gdunderdalepj@slashdot.org,2/19/1976,Male,Madrid,78.4582,82,true
2619949807,Beverley,Gillmore,bgillmorepk@i2i.jp,11/4/1963,Female,Sevilla,144.2739,71,true
4782433905,Deeanne,Wyche,dwychepl@nhs.uk,1/25/1964,Female,Sevilla,181.2863,116,false
4119397785,Hogan,Peatman,hpeatmanpm@blogspot.com,12/22/1966,Male,Bilbao,155.0819,118,true
0411489259,Vite,Schwartz,vschwartzpn@phoca.cz,8/19/1956,Male,Bilbao,119.3808,93,false
1943518653,Norrie,Woller,nwollerpo@woothemes.com,2/25/1973,Male,Sevilla,85.7853,109,false
4231412316,Emilie,Onyon,eonyonpp@vimeo.com,7/13/1941,Female,Valencia,89.1199,80,false
2649769904,Micaela,Grenshiels,mgrenshielspq@rambler.ru,8/27/1942,Female,Madrid,91.3902,83,true
1120272351,Ruby,Ackenson,rackensonpr@nymag.com,6/23/1970,Male,Sevilla,126.1366,106,true
2165813905,Aggie,Tattersdill,atattersdillps@oakley.com,2/19/1964,Female,Bilbao,174.2828,101,false
9653166808,Skipton,Curnnokk,scurnnokkpt@i2i.jp,7/17/1949,Male,Sevilla,136.6624,68,false
6907769344,Shae,Haveline,shavelinepu@soundcloud.com,,Male,Bilbao,74.8108,100,true
3837496759,Gonzales,Castella,gcastellapv@odnoklassniki.ru,10/31/1971,Male,Barcelona,82.0158,94,false
5940077900,Micky,Shalcros,mshalcrospw@angelfire.com,5/28/1954,Male,Bilbao,94.2918,75,false
3551596824,Chance,Hubble,chubblepx@newsvine.com,,Male,Barcelona,184.3408,115,true
6302810108,Alva,Devas,adevaspy@dailymotion.com,4/30/1943,Male,Valencia,102.6371,104,true
4209527521,Emlynne,Gilbert,egilbertpz@last.fm,4/29/1940,Female,Bilbao,71.3407,85,true
4447373394,Giacopo,Nelthorp,gnelthorpq0@phpbb.com,6/6/1966,Male,Barcelona,137.4576,60,false
0979144434,Eldridge,Coady,ecoadyq1@yahoo.com,8/7/1976,Male,Valencia,122.2662,77,true
8013507033,Milicent,Lange,mlangeq2@dagondesign.com,,Female,Valencia,123.6326,66,false
2336750015,Jacky,Hearnden,jhearndenq3@youku.com,2/1/1975,Male,Barcelona,115.1237,103,false
4065808413,Ange,Melrose,amelroseq4@plala.or.jp,11/29/1967,Male,Sevilla,158.9428,92,true
5111380485,Jarrett,Burbury,jburburyq5@amazonaws.com,5/28/1940,Male,Bilbao,92.0004,102,false
8387333581,Hart,Karlicek,hkarlicekq6@oracle.com,8/1/1962,Male,Valencia,131.5929,62,true
6366392730,Joshuah,Maddick,jmaddickq7@spiegel.de,5/9/1962,Male,Barcelona,145.4868,93,true
0187870772,Dominick,Tather,dtatherq8@java.com,11/9/1955,Male,Madrid,96.6356,63,true
6699316478,Cammy,Monroe,cmonroeq9@istockphoto.com,5/23/1967,Female,Barcelona,103.3288,92,false
6297414726,Earl,Piken,epikenqa@digg.com,4/7/1949,Male,Valencia,184.4217,74,false
5304117085,Lillian,Swedeland,lswedelandqb@cdbaby.com,11/21/1957,Female,Bilbao,78.9307,105,false
1383233411,Rosalind,Matley,rmatleyqc@foxnews.com,3/22/1977,Female,Sevilla,101.8016,92,false
2756275573,Annabel,Lohde,alohdeqd@bing.com,11/29/1951,Female,Valencia,158.8683,65,true
1576549275,Kiley,Bugden,kbugdenqe@mlb.com,3/13/1950,Male,Valencia,177.9835,88,false
7215799174,Jeremy,Ascrofte,jascrofteqf@cnet.com,8/6/1952,Male,Valencia,180.6471,72,true
1087982677,Rhona,Buckingham,rbuckinghamqg@theglobeandmail.com,4/10/1954,Female,Barcelona,167.5799,87,false
4198943427,Hank,Leander,hleanderqh@goodreads.com,3/26/1947,Male,Bilbao,187.8334,97,true
6003408219,Jamima,Kesterton,jkestertonqi@oakley.com,8/30/1954,Female,Madrid,177.0114,99,true
1412139597,Brockie,Ivanitsa,bivanitsaqj@pen.io,9/14/1942,Male,Valencia,107.3457,110,true
,Harry,Barbosa,hbarbosaqk@imdb.com,9/20/1968,Male,Bilbao,91.1939,95,true
1770030999,Pryce,Arlett,parlettql@wunderground.com,5/22/1967,Male,Barcelona,182.3434,83,true
0268055742,Raynard,Noirel,rnoirelqm@infoseek.co.jp,7/24/1974,Male,Sevilla,76.2297,101,false
9037519679,Jacquie,Musson,jmussonqn@accuweather.com,1/23/1977,Female,Valencia,140.5429,68,true
0751431923,Lexie,Boik,lboikqo@sogou.com,6/25/1976,Female,Sevilla,132.0674,61,true
6776324891,Korie,Wickwarth,kwickwarthqp@drupal.org,4/3/1961,Female,Valencia,156.0856,85,false
4950943294,Taddeusz,World,tworldqq@de.vu,12/31/1958,,,79.0031,115,false
7911067082,Armand,Wombwell,awombwellqr@unicef.org,8/26/1960,Male,Valencia,108.8367,105,true
1169134580,Douglass,Chuck,dchuckqs@mashable.com,10/5/1961,Male,Barcelona,118.1922,117,true
6510675102,Brandie,Liles,blilesqt@who.int,5/24/1974,Female,Bilbao,134.1988,64,false
1829987461,Kean,Botha,kbothaqu@smh.com.au,2/16/1950,Male,Sevilla,134.4853,111,false
3109704137,Hermina,Staning,hstaningqv@cpanel.net,5/14/1956,Female,Madrid,118.1535,79,false
0049081462,Randie,Girk,rgirkqw@soup.io,11/11/1959,Male,Sevilla,70.1801,67,true
5349421697,Leeland,Keary,lkearyqx@narod.ru,11/17/1965,Male,Bilbao,182.9519,79,true
3293187900,Kenn,Rosle,krosleqy@wix.com,1/31/1978,Male,Barcelona,111.4361,77,false
6955768662,Boycey,Zywicki,bzywickiqz@blogtalkradio.com,8/24/1955,Male,Sevilla,153.0739,76,false
3251776274,Gonzalo,Sanger,gsangerr0@com.com,5/29/1953,Male,Valencia,145.1009,64,false
0089299884,Tani,Bownass,tbownassr1@ucoz.ru,10/4/1960,Female,Barcelona,123.0506,89,true
7183734994,Eachelle,Badcock,ebadcockr2@wikipedia.org,10/30/1956,Female,Barcelona,156.0039,63,true
2180738684,Abbott,Dawtry,adawtryr3@imdb.com,4/15/1941,Male,Barcelona,172.6762,81,true
6637985821,Brooks,Scammonden,bscammondenr4@weibo.com,3/1/1942,Female,Sevilla,111.6382,103,false
7994543693,Alyssa,Robyns,arobynsr5@netscape.com,7/26/1949,Female,Valencia,72.9026,115,false
6480060024,Waylan,Zmitrichenko,wzmitrichenkor6@youtu.be,2/20/1970,Male,Valencia,73.0195,76,true
3139301987,Ernestus,MacKeig,emackeigr7@woothemes.com,2/27/1975,Male,Sevilla,125.379,80,true
4816577521,Sheena,Tarrant,starrantr8@sciencedaily.com,10/23/1948,Female,Valencia,100.5236,76,false
3129603522,Kimberli,McBain,kmcbainr9@example.com,10/19/1964,Female,Madrid,72.2879,87,true
7379160192,Caryl,Orange,corangera@examiner.com,,Female,Valencia,169.091,66,true
7518232863,Matthiew,Fullalove,mfullaloverb@cnbc.com,10/4/1944,Male,Madrid,125.0232,66,false
8158117376,Sean,Gunney,sgunneyrc@nature.com,1/11/1979,Female,Barcelona,170.7788,100,true
9948052560,Aliza,Hembrow,ahembrowrd@paypal.com,8/15/1975,Female,Barcelona,93.3995,66,false
0388945028,Giffard,Erbe,gerbere@ted.com,5/8/1945,Male,Madrid,173.508,89,true
2665494396,Aleen,Oakhill,aoakhillrf@friendfeed.com,3/16/1957,Female,Madrid,123.331,68,false
7043059100,Kevon,Seally,kseallyrg@oakley.com,11/21/1960,Male,Valencia,130.7107,87,false
9911474380,Ado,Mc Carrick,amccarrickrh@foxnews.com,6/15/1947,Male,Barcelona,169.0649,87,true
3518049267,Garald,Loney,gloneyri@pcworld.com,6/8/1946,,,141.6948,91,false
7589779776,Kerwinn,Bathowe,kbathowerj@yahoo.co.jp,12/16/1952,Male,Madrid,76.3922,101,false
0100318118,Fitzgerald,Poutress,fpoutressrk@over-blog.com,11/3/1974,Male,Sevilla,168.6458,115,false
3527741763,Lewiss,Darby,ldarbyrl@gravatar.com,9/22/1954,Male,Madrid,101.7345,114,false
4200659484,Ardisj,White,awhiterm@exblog.jp,,Female,Valencia,142.6313,85,false
7594583949,Jodie,Kettell,jkettellrn@51.la,4/15/1971,Female,Bilbao,159.5298,109,false
3137478030,Farrell,Bartolommeo,fbartolommeoro@about.me,6/21/1980,Male,Madrid,122.031,70,false
2153735599,Palmer,Faulconbridge,pfaulconbridgerp@mayoclinic.com,4/1/1958,Male,Valencia,168.5545,69,false
3228227073,Antonetta,Joncic,ajoncicrq@patch.com,5/31/1942,Female,Valencia,130.466,105,true
6745329492,Celestyn,Wanell,cwanellrr@weather.com,10/26/1943,Female,Bilbao,147.2112,65,false
